"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: compute","Param: count","Param: cpu","Param: items","Param: maxConcurrency","Param: parallelism","Param: size","Param: times","Param: work"
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,10920.996137,NaN,"ops/s",,,,1000,1,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,11319.168831,NaN,"ops/s",,,,1000,8,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,11133.353041,NaN,"ops/s",,,,1000,32,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,11021.716115,NaN,"ops/s",,,,1000,128,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,11383.085894,NaN,"ops/s",,,,1000,256,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,1077.441523,NaN,"ops/s",,,,10000,1,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,1118.955436,NaN,"ops/s",,,,10000,8,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,1106.423078,NaN,"ops/s",,,,10000,32,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,1109.705214,NaN,"ops/s",,,,10000,128,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,1115.115601,NaN,"ops/s",,,,10000,256,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,81.643063,NaN,"ops/s",,,,100000,1,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,110.483431,NaN,"ops/s",,,,100000,8,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,110.880147,NaN,"ops/s",,,,100000,32,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,109.956063,NaN,"ops/s",,,,100000,128,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,69.099279,NaN,"ops/s",,,,100000,256,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,11.175440,NaN,"ops/s",,,,1000000,1,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,11.472413,NaN,"ops/s",,,,1000000,8,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,11.081803,NaN,"ops/s",,,,1000000,32,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,11.332195,NaN,"ops/s",,,,1000000,128,,,,
"io.reactivex.rxjava3.core.FlowableFlatMapCompletableSyncPerf.flatMapCompletable","thrpt",1,1,10.145712,NaN,"ops/s",,,,1000000,256,,,,
"io.reactivex.rxjava3.core.JustAsyncPerf.observeOnCompletable","thrpt",1,1,229200.143634,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.JustAsyncPerf.observeOnFlowable","thrpt",1,1,227602.740177,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.JustAsyncPerf.observeOnMaybe","thrpt",1,1,252886.948228,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.JustAsyncPerf.observeOnObservable","thrpt",1,1,239418.446383,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.JustAsyncPerf.observeOnSingle","thrpt",1,1,231389.979700,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.JustAsyncPerf.pipelineCompletable","thrpt",1,1,113425.648711,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.JustAsyncPerf.pipelineFlowable","thrpt",1,1,70566.847839,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.JustAsyncPerf.pipelineMaybe","thrpt",1,1,111210.176760,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.JustAsyncPerf.pipelineObservable","thrpt",1,1,93422.772859,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.JustAsyncPerf.pipelineSingle","thrpt",1,1,114630.567805,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.JustAsyncPerf.subscribeOnCompletable","thrpt",1,1,230205.642582,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.JustAsyncPerf.subscribeOnFlowable","thrpt",1,1,231835.697292,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.JustAsyncPerf.subscribeOnMaybe","thrpt",1,1,256832.764491,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.JustAsyncPerf.subscribeOnObservable","thrpt",1,1,262716.402282,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.JustAsyncPerf.subscribeOnSingle","thrpt",1,1,256808.038498,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.NotificationTest._Benchmark.benchmark_hashCodeIsTheInner","thrpt",1,1,74832884.896451,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.NotificationTest._Benchmark.benchmark_notEqualsToObject","thrpt",1,1,684655.303905,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.NotificationTest._Benchmark.benchmark_toStringPattern","thrpt",1,1,559844.049543,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.NotificationTest._Benchmark.benchmark_twoEqual","thrpt",1,1,62688747.747433,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.NotificationTest._Benchmark.benchmark_valueOfOnCompleteIsNull","thrpt",1,1,79677755.593079,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.NotificationTest._Benchmark.benchmark_valueOfOnErrorIsNull","thrpt",1,1,691602.207254,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.ObservableFlatMapPerf.flatMapXRange","thrpt",1,1,291.716203,NaN,"ops/s",,1,,,,,,,
"io.reactivex.rxjava3.core.ObservableFlatMapPerf.flatMapXRange","thrpt",1,1,225.414463,NaN,"ops/s",,10,,,,,,,
"io.reactivex.rxjava3.core.ObservableFlatMapPerf.flatMapXRange","thrpt",1,1,181.540250,NaN,"ops/s",,100,,,,,,,
"io.reactivex.rxjava3.core.ObservableFlatMapPerf.flatMapXRange","thrpt",1,1,206.530740,NaN,"ops/s",,1000,,,,,,,
"io.reactivex.rxjava3.core.ObservableFlatMapPerf.flatMapXRange","thrpt",1,1,173.022055,NaN,"ops/s",,10000,,,,,,,
"io.reactivex.rxjava3.core.ObservableFlatMapPerf.flatMapXRange","thrpt",1,1,101.115772,NaN,"ops/s",,100000,,,,,,,
"io.reactivex.rxjava3.core.ObservableFlatMapPerf.flatMapXRange","thrpt",1,1,65.010137,NaN,"ops/s",,1000000,,,,,,,
"io.reactivex.rxjava3.core.OperatorFlatMapPerf.flatMapIntPassthruAsync","thrpt",1,1,155556.736667,NaN,"ops/s",,,,,,,1,,
"io.reactivex.rxjava3.core.OperatorFlatMapPerf.flatMapIntPassthruAsync","thrpt",1,1,427.020959,NaN,"ops/s",,,,,,,1000,,
"io.reactivex.rxjava3.core.OperatorFlatMapPerf.flatMapIntPassthruAsync","thrpt",1,1,0.593667,NaN,"ops/s",,,,,,,1000000,,
"io.reactivex.rxjava3.core.OperatorFlatMapPerf.flatMapIntPassthruSync","thrpt",1,1,41627099.643741,NaN,"ops/s",,,,,,,1,,
"io.reactivex.rxjava3.core.OperatorFlatMapPerf.flatMapIntPassthruSync","thrpt",1,1,46707.747030,NaN,"ops/s",,,,,,,1000,,
"io.reactivex.rxjava3.core.OperatorFlatMapPerf.flatMapIntPassthruSync","thrpt",1,1,48.358614,NaN,"ops/s",,,,,,,1000000,,
"io.reactivex.rxjava3.core.OperatorFlatMapPerf.flatMapTwoNestedSync","thrpt",1,1,9060259.811234,NaN,"ops/s",,,,,,,1,,
"io.reactivex.rxjava3.core.OperatorFlatMapPerf.flatMapTwoNestedSync","thrpt",1,1,72330.245548,NaN,"ops/s",,,,,,,1000,,
"io.reactivex.rxjava3.core.OperatorFlatMapPerf.flatMapTwoNestedSync","thrpt",1,1,78.342536,NaN,"ops/s",,,,,,,1000000,,
"io.reactivex.rxjava3.core.OperatorMergePerf.merge1SyncStreamOfN","thrpt",1,1,8569033.296967,NaN,"ops/s",,,,,,,1,,
"io.reactivex.rxjava3.core.OperatorMergePerf.merge1SyncStreamOfN","thrpt",1,1,134284.690779,NaN,"ops/s",,,,,,,1000,,
"io.reactivex.rxjava3.core.OperatorMergePerf.merge1SyncStreamOfN","thrpt",1,1,157.109728,NaN,"ops/s",,,,,,,1000000,,
"io.reactivex.rxjava3.core.OperatorMergePerf.mergeNAsyncStreamsOfN","thrpt",1,1,121765.822895,NaN,"ops/s",,,,,,,1,,
"io.reactivex.rxjava3.core.OperatorMergePerf.mergeNAsyncStreamsOfN","thrpt",1,1,11.538736,NaN,"ops/s",,,,,,,1000,,
"io.reactivex.rxjava3.core.OperatorMergePerf.mergeNSyncStreamsOf1","thrpt",1,1,9282660.592246,NaN,"ops/s",,,,,,,1,,
"io.reactivex.rxjava3.core.OperatorMergePerf.mergeNSyncStreamsOf1","thrpt",1,1,599915.768431,NaN,"ops/s",,,,,,,100,,
"io.reactivex.rxjava3.core.OperatorMergePerf.mergeNSyncStreamsOf1","thrpt",1,1,66553.042270,NaN,"ops/s",,,,,,,1000,,
"io.reactivex.rxjava3.core.OperatorMergePerf.mergeNSyncStreamsOfN","thrpt",1,1,8148824.729318,NaN,"ops/s",,,,,,,1,,
"io.reactivex.rxjava3.core.OperatorMergePerf.mergeNSyncStreamsOfN","thrpt",1,1,148.455665,NaN,"ops/s",,,,,,,1000,,
"io.reactivex.rxjava3.core.OperatorMergePerf.mergeTwoAsyncStreamsOfN","thrpt",1,1,74495.283347,NaN,"ops/s",,,,,,,1,,
"io.reactivex.rxjava3.core.OperatorMergePerf.mergeTwoAsyncStreamsOfN","thrpt",1,1,10205.124442,NaN,"ops/s",,,,,,,1000,,
"io.reactivex.rxjava3.core.OperatorMergePerf.oneStreamOfNthatMergesIn1","thrpt",1,1,8939759.876382,NaN,"ops/s",,,,,,,1,,
"io.reactivex.rxjava3.core.OperatorMergePerf.oneStreamOfNthatMergesIn1","thrpt",1,1,46471.176730,NaN,"ops/s",,,,,,,1000,,
"io.reactivex.rxjava3.core.OperatorMergePerf.oneStreamOfNthatMergesIn1","thrpt",1,1,49.545621,NaN,"ops/s",,,,,,,1000000,,
"io.reactivex.rxjava3.core.PeriodicDirectTaskTest._Benchmark.benchmark_runnableThrows","thrpt",1,1,229160.682879,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.PublishProcessorPerf.bounded1","thrpt",1,1,752646778.534614,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.PublishProcessorPerf.bounded1k","thrpt",1,1,592883.857559,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.PublishProcessorPerf.bounded1m","thrpt",1,1,12.828222,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.PublishProcessorPerf.subject1","thrpt",1,1,120989291.247509,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.PublishProcessorPerf.subject1k","thrpt",1,1,120697.319351,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.PublishProcessorPerf.subject1m","thrpt",1,1,165.142042,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.PublishProcessorPerf.unbounded1","thrpt",1,1,146882915.272366,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.PublishProcessorPerf.unbounded1k","thrpt",1,1,150426.980685,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.PublishProcessorPerf.unbounded1m","thrpt",1,1,125.646691,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.RangePerf.rangeSync","thrpt",1,1,29584654.713461,NaN,"ops/s",,,,,,,,1,
"io.reactivex.rxjava3.core.RangePerf.rangeSync","thrpt",1,1,193417.537837,NaN,"ops/s",,,,,,,,1000,
"io.reactivex.rxjava3.core.RangePerf.rangeSync","thrpt",1,1,185.149057,NaN,"ops/s",,,,,,,,1000000,
"io.reactivex.rxjava3.core.ReducePerf.flowMaybe","thrpt",1,1,41204193.614230,NaN,"ops/s",,,,,,,,1,
"io.reactivex.rxjava3.core.ReducePerf.flowMaybe","thrpt",1,1,185556.263515,NaN,"ops/s",,,,,,,,1000,
"io.reactivex.rxjava3.core.ReducePerf.flowMaybe","thrpt",1,1,186.550299,NaN,"ops/s",,,,,,,,1000000,
"io.reactivex.rxjava3.core.ReducePerf.flowSingle","thrpt",1,1,36116717.482066,NaN,"ops/s",,,,,,,,1,
"io.reactivex.rxjava3.core.ReducePerf.flowSingle","thrpt",1,1,223595.583226,NaN,"ops/s",,,,,,,,1000,
"io.reactivex.rxjava3.core.ReducePerf.flowSingle","thrpt",1,1,226.088665,NaN,"ops/s",,,,,,,,1000000,
"io.reactivex.rxjava3.core.ReducePerf.obsMaybe","thrpt",1,1,41270819.371369,NaN,"ops/s",,,,,,,,1,
"io.reactivex.rxjava3.core.ReducePerf.obsMaybe","thrpt",1,1,185264.993095,NaN,"ops/s",,,,,,,,1000,
"io.reactivex.rxjava3.core.ReducePerf.obsMaybe","thrpt",1,1,183.407374,NaN,"ops/s",,,,,,,,1000000,
"io.reactivex.rxjava3.core.ReducePerf.obsSingle","thrpt",1,1,37247925.417362,NaN,"ops/s",,,,,,,,1,
"io.reactivex.rxjava3.core.ReducePerf.obsSingle","thrpt",1,1,199689.128258,NaN,"ops/s",,,,,,,,1000,
"io.reactivex.rxjava3.core.ReducePerf.obsSingle","thrpt",1,1,178.808939,NaN,"ops/s",,,,,,,,1000000,
"io.reactivex.rxjava3.core.RxVsStreamPerf.range","thrpt",1,1,22027463.537167,NaN,"ops/s",,,,,,,,1,
"io.reactivex.rxjava3.core.RxVsStreamPerf.range","thrpt",1,1,197675.875281,NaN,"ops/s",,,,,,,,1000,
"io.reactivex.rxjava3.core.RxVsStreamPerf.range","thrpt",1,1,174.903591,NaN,"ops/s",,,,,,,,1000000,
"io.reactivex.rxjava3.core.RxVsStreamPerf.rangeFlatMap","thrpt",1,1,24396177.660343,NaN,"ops/s",,,,,,,,1,
"io.reactivex.rxjava3.core.RxVsStreamPerf.rangeFlatMap","thrpt",1,1,14228.540267,NaN,"ops/s",,,,,,,,1000,
"io.reactivex.rxjava3.core.RxVsStreamPerf.rangeFlatMap","thrpt",1,1,13.712066,NaN,"ops/s",,,,,,,,1000000,
"io.reactivex.rxjava3.core.RxVsStreamPerf.rangeFlatMapJust","thrpt",1,1,28645622.853684,NaN,"ops/s",,,,,,,,1,
"io.reactivex.rxjava3.core.RxVsStreamPerf.rangeFlatMapJust","thrpt",1,1,47272.680280,NaN,"ops/s",,,,,,,,1000,
"io.reactivex.rxjava3.core.RxVsStreamPerf.rangeFlatMapJust","thrpt",1,1,44.121140,NaN,"ops/s",,,,,,,,1000000,
"io.reactivex.rxjava3.core.RxVsStreamPerf.rangeObservable","thrpt",1,1,26593431.497922,NaN,"ops/s",,,,,,,,1,
"io.reactivex.rxjava3.core.RxVsStreamPerf.rangeObservable","thrpt",1,1,179744.705550,NaN,"ops/s",,,,,,,,1000,
"io.reactivex.rxjava3.core.RxVsStreamPerf.rangeObservable","thrpt",1,1,180.423572,NaN,"ops/s",,,,,,,,1000000,
"io.reactivex.rxjava3.core.RxVsStreamPerf.rangeObservableFlatMap","thrpt",1,1,34450062.415380,NaN,"ops/s",,,,,,,,1,
"io.reactivex.rxjava3.core.RxVsStreamPerf.rangeObservableFlatMap","thrpt",1,1,15061.145538,NaN,"ops/s",,,,,,,,1000,
"io.reactivex.rxjava3.core.RxVsStreamPerf.rangeObservableFlatMap","thrpt",1,1,16.117140,NaN,"ops/s",,,,,,,,1000000,
"io.reactivex.rxjava3.core.RxVsStreamPerf.rangeObservableFlatMapJust","thrpt",1,1,29266955.307138,NaN,"ops/s",,,,,,,,1,
"io.reactivex.rxjava3.core.RxVsStreamPerf.rangeObservableFlatMapJust","thrpt",1,1,37562.221933,NaN,"ops/s",,,,,,,,1000,
"io.reactivex.rxjava3.core.RxVsStreamPerf.rangeObservableFlatMapJust","thrpt",1,1,46.382452,NaN,"ops/s",,,,,,,,1000000,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,9826687.788367,NaN,"ops/s",,1,1,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,9688772.339052,NaN,"ops/s",,1,10,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,3557163.387643,NaN,"ops/s",,1,100,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,386658.150640,NaN,"ops/s",,1,1000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,44164.778040,NaN,"ops/s",,1,10000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,4583611.560037,NaN,"ops/s",,10,1,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,2059599.624048,NaN,"ops/s",,10,10,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,447574.414224,NaN,"ops/s",,10,100,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,43546.662825,NaN,"ops/s",,10,1000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,4441.729392,NaN,"ops/s",,10,10000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,620454.931878,NaN,"ops/s",,100,1,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,505296.790547,NaN,"ops/s",,100,10,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,48573.523907,NaN,"ops/s",,100,100,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,4475.354540,NaN,"ops/s",,100,1000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,447.726615,NaN,"ops/s",,100,10000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,68775.270175,NaN,"ops/s",,1000,1,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,55538.991571,NaN,"ops/s",,1000,10,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,4989.105484,NaN,"ops/s",,1000,100,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,445.075446,NaN,"ops/s",,1000,1000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,44.893081,NaN,"ops/s",,1000,10000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,6926.917173,NaN,"ops/s",,10000,1,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,5575.785664,NaN,"ops/s",,10000,10,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,502.249203,NaN,"ops/s",,10000,100,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,45.364096,NaN,"ops/s",,10000,1000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,4.513305,NaN,"ops/s",,10000,10000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,695.544026,NaN,"ops/s",,100000,1,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,559.606152,NaN,"ops/s",,100000,10,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,49.435850,NaN,"ops/s",,100000,100,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,4.475152,NaN,"ops/s",,100000,1000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,0.452581,NaN,"ops/s",,100000,10000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,71.768950,NaN,"ops/s",,1000000,1,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,56.686510,NaN,"ops/s",,1000000,10,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,4.773780,NaN,"ops/s",,1000000,100,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,0.453792,NaN,"ops/s",,1000000,1000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.external","thrpt",1,1,0.045674,NaN,"ops/s",,1000000,10000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,52271498.139665,NaN,"ops/s",,1,1,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,38328938.034065,NaN,"ops/s",,1,10,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,4885382.633182,NaN,"ops/s",,1,100,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,436393.824846,NaN,"ops/s",,1,1000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,44932.549144,NaN,"ops/s",,1,10000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,10883931.144754,NaN,"ops/s",,10,1,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,6111242.512229,NaN,"ops/s",,10,10,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,510546.325628,NaN,"ops/s",,10,100,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,44662.683223,NaN,"ops/s",,10,1000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,4497.782269,NaN,"ops/s",,10,10000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,1445553.136952,NaN,"ops/s",,100,1,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,739135.004348,NaN,"ops/s",,100,10,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,52005.547659,NaN,"ops/s",,100,100,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,4555.525687,NaN,"ops/s",,100,1000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,449.186762,NaN,"ops/s",,100,10000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,168903.168090,NaN,"ops/s",,1000,1,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,75517.382751,NaN,"ops/s",,1000,10,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,5162.822441,NaN,"ops/s",,1000,100,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,455.433820,NaN,"ops/s",,1000,1000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,45.233344,NaN,"ops/s",,1000,10000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,16813.091374,NaN,"ops/s",,10000,1,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,7018.031079,NaN,"ops/s",,10000,10,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,523.386994,NaN,"ops/s",,10000,100,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,45.528719,NaN,"ops/s",,10000,1000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,4.524940,NaN,"ops/s",,10000,10000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,1731.750778,NaN,"ops/s",,100000,1,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,752.497400,NaN,"ops/s",,100000,10,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,52.175193,NaN,"ops/s",,100000,100,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,4.558533,NaN,"ops/s",,100000,1000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,0.453810,NaN,"ops/s",,100000,10000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,173.417887,NaN,"ops/s",,1000000,1,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,76.592836,NaN,"ops/s",,1000000,10,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,5.255218,NaN,"ops/s",,1000000,100,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,0.459186,NaN,"ops/s",,1000000,1000,,,,,,
"io.reactivex.rxjava3.core.StrictPerf.internal","thrpt",1,1,0.045713,NaN,"ops/s",,1000000,10000,,,,,,
"io.reactivex.rxjava3.core.TakeUntilPerf.flowable","thrpt",1,1,194117.308603,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.TakeUntilPerf.flowable:items","thrpt",1,1,23634681.206852,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.TakeUntilPerf.observable","thrpt",1,1,198318.522512,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.TakeUntilPerf.observable:items","thrpt",1,1,25939252.713305,NaN,"ops/s",,,,,,,,,
"io.reactivex.rxjava3.core.ToFlowablePerf.flowable","thrpt",1,1,24051779.890255,NaN,"ops/s",,,,,,,,1,
"io.reactivex.rxjava3.core.ToFlowablePerf.flowable","thrpt",1,1,277983.395836,NaN,"ops/s",,,,,,,,1000,
"io.reactivex.rxjava3.core.ToFlowablePerf.flowable","thrpt",1,1,310.614609,NaN,"ops/s",,,,,,,,1000000,
"io.reactivex.rxjava3.core.ToFlowablePerf.flowableInner","thrpt",1,1,3174084.249983,NaN,"ops/s",,,,,,,,1,
"io.reactivex.rxjava3.core.ToFlowablePerf.flowableInner","thrpt",1,1,3072.077285,NaN,"ops/s",,,,,,,,1000,
"io.reactivex.rxjava3.core.ToFlowablePerf.flowableInner","thrpt",1,1,4.583509,NaN,"ops/s",,,,,,,,1000000,
"io.reactivex.rxjava3.core.ToFlowablePerf.observable","thrpt",1,1,18618017.631164,NaN,"ops/s",,,,,,,,1,
"io.reactivex.rxjava3.core.ToFlowablePerf.observable","thrpt",1,1,427765.643722,NaN,"ops/s",,,,,,,,1000,
"io.reactivex.rxjava3.core.ToFlowablePerf.observable","thrpt",1,1,484.032667,NaN,"ops/s",,,,,,,,1000000,
"io.reactivex.rxjava3.core.ToFlowablePerf.observableInner","thrpt",1,1,5896964.665469,NaN,"ops/s",,,,,,,,1,
"io.reactivex.rxjava3.core.ToFlowablePerf.observableInner","thrpt",1,1,4647.948852,NaN,"ops/s",,,,,,,,1000,
"io.reactivex.rxjava3.core.ToFlowablePerf.observableInner","thrpt",1,1,4.567915,NaN,"ops/s",,,,,,,,1000000,
